fiscal_year,subcustomer,customer,MaxOfPSCscore,MaxOfIsOnlyOneSource,MaxOfIsSingleAward,LengthScore,PricingScore,MaxOfIsOfficialPBL,MaxOfIsPerformanceBasedLogistics,ObligatedAmount
2007,Army,Defense,4,1,0,1,0,NULL,NULL,214929861.6
2007,Army,Defense,4,1,0,2,2,NULL,NULL,825651504
2007,Army,Defense,4,1,1,0,0,NULL,NULL,327727682.7
2007,Army,Defense,4,1,1,1,2,NULL,NULL,320567550
2007,DLA,Defense,NULL,0,1,0,2,0,1,15200
2007,DLA,Defense,2,0,0,2,2,NULL,NULL,7006873.71
2007,DLA,Defense,2,0,1,1,2,NULL,NULL,6079883.08
2007,DLA,Defense,2,1,0,1,2,NULL,NULL,746305
2007,DLA,Defense,2,1,1,0,2,NULL,NULL,208692685.5
2007,DLA,Defense,4,0,0,0,2,NULL,NULL,254706200.7
2007,DLA,Defense,4,0,0,2,0,NULL,NULL,1539402.53
2007,DLA,Defense,4,0,1,1,0,NULL,NULL,829157.6
2007,DLA,Defense,4,0,1,2,2,NULL,NULL,11440390.4
2007,DLA,Defense,4,1,1,0,0,NULL,NULL,7874131
2007,DLA,Defense,4,1,1,1,2,NULL,NULL,46130554
2007,MilitaryHealth,Defense,2,0,1,1,2,NULL,NULL,72490
2007,MilitaryHealth,Defense,4,0,0,0,2,NULL,NULL,321987.7
2007,Navy,Defense,2,0,0,0,0,NULL,NULL,1552179350
2007,Navy,Defense,2,0,0,1,2,NULL,NULL,470359766
2007,Navy,Defense,2,0,1,0,2,NULL,NULL,2468468371
2007,Navy,Defense,2,0,1,2,0,NULL,NULL,7694526.76
2007,Navy,Defense,2,1,0,0,2,NULL,NULL,961513068.1
2007,Navy,Defense,2,1,0,2,0,NULL,NULL,2302997660
2007,Navy,Defense,2,1,1,1,0,NULL,NULL,71996939
2007,Navy,Defense,2,1,1,2,2,NULL,NULL,89786284
2007,Navy,Defense,4,0,0,1,0,NULL,NULL,541577959.5
2007,Navy,Defense,4,0,0,2,2,NULL,NULL,407665900
2007,Navy,Defense,4,0,1,0,0,NULL,NULL,1432524034
2007,Navy,Defense,4,0,1,1,2,NULL,NULL,28861517.19
2007,Navy,Defense,4,1,0,0,0,NULL,NULL,878321226.3
2005,MDA,Defense,2,0,0,0,2,NULL,NULL,1193117
2005,MDA,Defense,2,0,0,2,0,NULL,NULL,2546615964
2005,MDA,Defense,2,0,1,2,2,NULL,NULL,21420457.43
2005,MDA,Defense,2,1,1,0,0,NULL,NULL,32812469
2005,MDA,Defense,4,0,0,0,0,NULL,NULL,4596197
2005,MDA,Defense,4,0,0,1,2,NULL,NULL,1773509
2005,MilitaryHealth,Defense,NULL,0,0,1,0,NULL,NULL,3994080
2005,MilitaryHealth,Defense,NULL,0,0,2,2,NULL,NULL,2283649975
2005,Navy,Defense,2,0,0,1,0,NULL,NULL,191917474.4
2005,Navy,Defense,2,0,0,2,2,NULL,NULL,311797112.3
2005,Navy,Defense,2,0,1,0,0,NULL,NULL,1673510759
2005,Navy,Defense,2,0,1,1,2,NULL,NULL,3904166.49
2005,Navy,Defense,2,1,0,0,0,NULL,NULL,607275253.2
2005,Navy,Defense,2,1,0,1,2,NULL,NULL,50769256.07
2005,Navy,Defense,2,1,1,0,2,NULL,NULL,1524751883
2005,Navy,Defense,4,0,0,0,2,NULL,NULL,512838580.2
2005,Navy,Defense,4,0,0,2,0,NULL,NULL,1069939552
2005,Navy,Defense,4,0,1,1,0,NULL,NULL,2577614
2005,Navy,Defense,4,1,0,1,0,NULL,NULL,2486722.7
2005,Navy,Defense,4,1,1,0,0,NULL,NULL,432906704.2
2005,Other DoD,Defense,NULL,1,1,2,2,NULL,NULL,2065570.96
2005,Other DoD,Defense,2,0,0,0,2,NULL,NULL,937753252.9
2005,Other DoD,Defense,2,0,0,2,0,NULL,NULL,24540198
2005,Other DoD,Defense,2,0,1,1,0,NULL,NULL,256398
2005,Other DoD,Defense,2,1,0,1,0,NULL,NULL,261180
2005,Other DoD,Defense,2,1,1,0,0,NULL,NULL,62775969
2005,Other DoD,Defense,4,0,0,0,0,NULL,NULL,1697485328
2006,Air Force,Defense,NULL,0,0,1,0,NULL,NULL,233368930
2006,Air Force,Defense,NULL,0,1,0,0,NULL,NULL,1515698980
2006,Air Force,Defense,NULL,1,0,0,0,NULL,NULL,867134562
2006,Air Force,Defense,4,1,1,0,0,0,1,129405522
2006,Air Force,Defense,4,1,1,0,2,1,1,1725241
2006,Army,Defense,NULL,0,0,0,2,NULL,NULL,18764045320
2006,Army,Defense,NULL,0,0,2,0,NULL,NULL,1470988813
2006,Army,Defense,NULL,0,1,1,0,NULL,NULL,79406353.36
2006,Army,Defense,NULL,0,1,2,2,NULL,NULL,223381163.1
2006,Army,Defense,NULL,1,0,1,0,NULL,NULL,266140036.8
2006,Army,Defense,NULL,1,0,2,2,NULL,NULL,873134378.8
2006,Army,Defense,NULL,1,1,0,0,NULL,NULL,639841832.9
2006,Army,Defense,NULL,1,1,1,2,NULL,NULL,331583146.4
2006,Army,Defense,4,0,0,2,2,1,1,27113501
2006,Army,Defense,4,1,0,0,0,1,1,124013407
2006,Army,Defense,4,1,0,2,2,0,1,103711689
2006,DLA,Defense,NULL,0,0,0,2,NULL,NULL,3266612457
2006,DLA,Defense,NULL,0,0,2,0,NULL,NULL,2729445
2006,DLA,Defense,NULL,0,1,2,2,NULL,NULL,1350659828
2006,DLA,Defense,NULL,1,0,1,0,NULL,NULL,272022
2006,DLA,Defense,NULL,1,0,2,2,NULL,NULL,17318871
2006,DLA,Defense,NULL,1,1,0,0,NULL,NULL,25750768
2006,DLA,Defense,NULL,1,1,1,2,NULL,NULL,30912040
2006,MDA,Defense,2,0,1,2,2,NULL,NULL,20616488
2006,MDA,Defense,2,1,0,2,2,NULL,NULL,225000
2006,MDA,Defense,4,0,0,1,2,NULL,NULL,1026075
2006,MilitaryHealth,Defense,NULL,0,0,2,2,NULL,NULL,424720529.4
2006,Navy,Defense,NULL,0,0,1,0,NULL,NULL,229743341.9
2006,Navy,Defense,NULL,0,0,2,2,NULL,NULL,996781668
2006,Navy,Defense,NULL,0,1,0,0,NULL,NULL,2166729632
2006,Navy,Defense,NULL,0,1,1,2,NULL,NULL,83247068.28
2006,Navy,Defense,NULL,1,0,0,0,NULL,NULL,4546900168
2006,Navy,Defense,NULL,1,0,1,2,NULL,NULL,633339929.6
2006,Navy,Defense,NULL,1,1,0,2,NULL,NULL,634209621.4
2006,Navy,Defense,NULL,1,1,2,0,NULL,NULL,594538
2006,Navy,Defense,2,0,0,0,2,1,1,2522566.91
2006,Navy,Defense,2,0,1,0,2,0,1,4243440
2006,Navy,Defense,2,1,0,0,2,0,1,1000000
2006,Navy,Defense,2,1,1,1,2,1,1,720456
2006,Navy,Defense,4,0,1,0,2,1,1,10044379
2006,Navy,Defense,4,1,0,0,0,0,1,0
2006,Navy,Defense,4,1,0,0,2,1,1,24748826
2007,DLA,Defense,4,1,1,0,2,NULL,NULL,276615968.1
2007,MDA,Defense,NULL,0,0,0,0,NULL,NULL,86136998.7
2007,MDA,Defense,NULL,0,0,1,2,NULL,NULL,12918
2007,MDA,Defense,NULL,0,1,0,2,NULL,NULL,-123036
2007,MDA,Defense,NULL,0,1,2,0,NULL,NULL,17081666
2007,MDA,Defense,NULL,1,0,0,2,NULL,NULL,6846548
2007,MDA,Defense,NULL,1,0,2,0,NULL,NULL,590385632
2007,MDA,Defense,2,0,0,0,0,NULL,NULL,10250373.95
2007,MDA,Defense,2,0,0,1,2,NULL,NULL,55140
2007,MDA,Defense,2,0,1,0,2,NULL,NULL,1986940
2007,MDA,Defense,2,1,0,0,2,NULL,NULL,9368491
2007,MDA,Defense,2,1,0,2,0,NULL,NULL,516201121
2007,MDA,Defense,2,1,1,1,0,NULL,NULL,52492064
2007,MDA,Defense,4,0,0,1,0,NULL,NULL,17727215
2007,MDA,Defense,4,0,0,2,2,NULL,NULL,2226338
2007,MilitaryHealth,Defense,NULL,0,0,0,2,NULL,NULL,188463.64
2007,MilitaryHealth,Defense,NULL,0,0,2,0,NULL,NULL,5564899624
2007,MilitaryHealth,Defense,NULL,0,1,2,2,NULL,NULL,276366067.3
2007,MilitaryHealth,Defense,2,0,0,0,2,NULL,NULL,400985.66
2007,MilitaryHealth,Defense,4,0,0,1,2,NULL,NULL,7998.96
2007,MilitaryHealth,Defense,4,0,1,0,2,NULL,NULL,0
2007,MilitaryHealth,Defense,4,1,0,0,2,NULL,NULL,64444.5
2007,Navy,Defense,NULL,1,1,2,2,NULL,NULL,5392320.13
2007,Navy,Defense,2,0,0,0,0,1,1,500000
2007,Navy,Defense,2,0,1,0,0,0,1,8596585
2007,Other DoD,Defense,2,0,0,0,0,NULL,NULL,304043319.4
2008,Air Force,Defense,NULL,1,0,0,0,1,1,0
2008,Air Force,Defense,2,0,0,0,2,NULL,NULL,2419377112
2008,Air Force,Defense,2,0,0,2,0,NULL,NULL,1050894410
2008,Air Force,Defense,2,0,1,1,0,NULL,NULL,137884527
2008,Air Force,Defense,2,1,0,1,0,NULL,NULL,324329282
2008,Air Force,Defense,2,1,1,0,0,NULL,NULL,407043882.1
2008,Air Force,Defense,4,0,0,0,0,NULL,NULL,1381268906
2008,Army,Defense,2,0,0,1,0,1,1,305100.27
2008,Army,Defense,2,0,0,2,2,1,1,75540552.19
2008,Army,Defense,2,1,0,0,0,1,1,7577018.25
2008,Army,Defense,2,1,0,1,2,1,1,51429334.58
2008,Army,Defense,2,1,1,0,2,1,1,16750066
2008,Army,Defense,4,0,0,0,2,1,1,266728756.7
2008,Army,Defense,4,0,0,2,0,1,1,318496
2008,Army,Defense,4,1,0,2,0,0,1,237497094
2008,Army,Defense,4,1,0,2,2,1,1,211564125.3
2008,DLA,Defense,2,0,1,0,2,0,1,111270816
2008,Navy,Defense,NULL,0,0,0,2,NULL,NULL,7763022042
2008,Navy,Defense,NULL,0,0,2,0,NULL,NULL,2957935192
2008,Navy,Defense,NULL,0,1,1,0,NULL,NULL,225172391.4
2008,Navy,Defense,NULL,1,0,1,0,NULL,NULL,1147007204
2008,Navy,Defense,NULL,1,1,0,0,NULL,NULL,336257013.7
2008,Navy,Defense,NULL,1,1,0,2,1,1,83313
2008,Navy,Defense,2,0,0,0,2,NULL,NULL,1863642487
2008,Navy,Defense,2,0,0,2,0,NULL,NULL,4039192007
2008,Navy,Defense,2,0,1,1,0,NULL,NULL,225072852.2
2008,Navy,Defense,2,0,1,2,2,NULL,NULL,376891167.9
2008,Navy,Defense,2,1,0,1,0,NULL,NULL,422004738.5
2008,Navy,Defense,2,1,0,2,2,NULL,NULL,191547645.8
2008,Navy,Defense,2,1,1,0,0,NULL,NULL,273717436.4
2008,Navy,Defense,2,1,1,1,2,NULL,NULL,131923929.9
2008,Navy,Defense,4,0,0,0,0,NULL,NULL,1783682824
2008,Navy,Defense,4,0,0,1,2,NULL,NULL,419066424.2
2008,Navy,Defense,4,0,1,0,2,NULL,NULL,2424039253
2008,Navy,Defense,4,0,1,2,0,NULL,NULL,4148937.09
2008,Navy,Defense,4,1,0,0,2,NULL,NULL,1356466951
2008,Navy,Defense,4,1,0,2,0,NULL,NULL,665183698.8
2008,Navy,Defense,4,1,1,1,0,NULL,NULL,49450153.25
2008,Navy,Defense,4,1,1,1,2,1,1,93531000
2008,Other DoD,Defense,NULL,0,0,2,2,NULL,NULL,90622471.04
2008,Other DoD,Defense,NULL,0,1,1,2,NULL,NULL,13639012.16
2008,Other DoD,Defense,NULL,1,0,1,2,NULL,NULL,4905709.15
2004,Navy,Defense,NULL,1,0,0,0,NULL,NULL,2470764882
2004,Navy,Defense,NULL,1,0,1,2,NULL,NULL,200420714.5
2004,Navy,Defense,NULL,1,1,0,2,NULL,NULL,526437617
2004,Navy,Defense,2,0,0,2,2,NULL,NULL,291029566.8
2004,Navy,Defense,2,0,1,1,2,NULL,NULL,268064
2004,Navy,Defense,2,1,0,1,2,NULL,NULL,54102320
2004,Navy,Defense,2,1,1,0,2,NULL,NULL,1257782808
2004,Navy,Defense,4,0,0,0,2,NULL,NULL,529879843.8
2004,Navy,Defense,4,0,0,2,0,NULL,NULL,385282511
2004,Navy,Defense,4,0,1,1,0,NULL,NULL,501875
2004,Navy,Defense,4,0,1,2,2,NULL,NULL,78799.69
2004,Navy,Defense,4,1,0,1,0,NULL,NULL,902862.04
2004,Navy,Defense,4,1,0,2,2,NULL,NULL,495750402
2004,Navy,Defense,4,1,1,0,0,NULL,NULL,275319128.1
2004,Navy,Defense,4,1,1,1,2,NULL,NULL,11604276
2005,Air Force,Defense,NULL,0,0,0,2,1,1,265224
2005,Air Force,Defense,2,0,0,0,0,NULL,NULL,2935068832
2005,Army,Defense,NULL,0,0,0,0,NULL,NULL,5642758346
2005,Army,Defense,NULL,0,0,1,2,NULL,NULL,565964174.4
2005,Army,Defense,NULL,0,1,0,2,NULL,NULL,9901204190
2005,Army,Defense,NULL,0,1,2,0,NULL,NULL,72403540.32
2005,Army,Defense,NULL,1,0,0,2,NULL,NULL,1442756151
2005,Army,Defense,NULL,1,0,2,0,NULL,NULL,1437288159
2005,Army,Defense,NULL,1,1,1,0,NULL,NULL,28582861
2005,Army,Defense,NULL,1,1,2,2,NULL,NULL,13437759.84
2005,Army,Defense,2,0,0,1,2,NULL,NULL,124522195
2005,Army,Defense,2,0,1,0,2,NULL,NULL,9189251134
2005,Army,Defense,2,0,1,2,0,NULL,NULL,22303837.47
2005,Army,Defense,2,1,0,0,2,NULL,NULL,2323414446
2005,Army,Defense,2,1,0,2,0,NULL,NULL,36984473
2005,Army,Defense,2,1,1,1,0,NULL,NULL,972764
2005,Army,Defense,2,1,1,2,2,NULL,NULL,1783399
2005,Army,Defense,4,0,0,1,0,NULL,NULL,326221251
2005,Army,Defense,4,0,0,2,2,NULL,NULL,561402780.4
2005,Army,Defense,4,0,1,0,0,NULL,NULL,1049965464
2005,Army,Defense,4,0,1,1,2,NULL,NULL,23008336
2005,Army,Defense,4,1,0,0,0,NULL,NULL,399373140.9
2005,Army,Defense,4,1,0,1,2,NULL,NULL,66119557.84
2005,Army,Defense,4,1,1,0,2,NULL,NULL,1364084810
2005,DLA,Defense,NULL,0,0,0,0,NULL,NULL,131534414.1
2005,DLA,Defense,NULL,0,0,1,2,NULL,NULL,100710911.1
2005,DLA,Defense,NULL,0,1,0,2,NULL,NULL,18676992460
2005,DLA,Defense,NULL,1,0,0,2,NULL,NULL,97037222.16
2005,DLA,Defense,4,0,0,2,2,NULL,NULL,20135315.14
2005,DLA,Defense,4,1,1,0,2,NULL,NULL,548763247
2005,Navy,Defense,2,0,1,0,2,1,1,15490204
2005,Navy,Defense,2,1,1,0,2,0,1,35155478
2005,Navy,Defense,4,1,0,2,2,0,1,77627496
2005,Navy,Defense,4,1,1,0,0,0,1,154241344
2005,Navy,Defense,4,1,1,0,2,1,1,6704954
2005,Other DoD,Defense,NULL,0,0,0,0,NULL,NULL,1007770552
2005,Other DoD,Defense,NULL,0,0,1,2,NULL,NULL,5059769.22
2005,Other DoD,Defense,NULL,0,1,0,2,NULL,NULL,534035910.3
2005,Other DoD,Defense,NULL,1,0,0,2,NULL,NULL,67511119.24
2005,Other DoD,Defense,NULL,1,0,2,0,NULL,NULL,38850358
2005,Other DoD,Defense,NULL,1,1,1,0,NULL,NULL,1986686
2005,Other DoD,Defense,2,0,0,0,0,NULL,NULL,720428063.7
2005,Other DoD,Defense,2,0,0,1,2,NULL,NULL,17870482.08
2005,Other DoD,Defense,2,0,1,0,2,NULL,NULL,1160683373
2005,Other DoD,Defense,2,1,0,0,2,NULL,NULL,518163352.9
2005,Other DoD,Defense,4,0,0,1,0,NULL,NULL,26344708.96
2005,Other DoD,Defense,4,0,0,2,2,NULL,NULL,3314454
2005,Other DoD,Defense,4,0,1,0,0,NULL,NULL,762426281.7
2005,Other DoD,Defense,4,1,0,0,0,NULL,NULL,35039934
2005,Other DoD,Defense,4,1,1,0,2,NULL,NULL,131039387.4
2006,Air Force,Defense,NULL,0,0,0,2,NULL,NULL,6923761349
2006,Air Force,Defense,NULL,0,0,2,0,NULL,NULL,2015600919
2006,Air Force,Defense,NULL,0,1,1,0,NULL,NULL,46840466
2006,Air Force,Defense,NULL,0,1,2,2,NULL,NULL,316129561.8
2009,Army,Defense,NULL,1,0,2,2,NULL,NULL,999084419
2009,Army,Defense,NULL,1,1,0,0,NULL,NULL,397831728.9
2009,Army,Defense,NULL,1,1,1,2,NULL,NULL,1997991528
2009,Army,Defense,2,0,0,0,2,NULL,NULL,4867020088
2009,Army,Defense,2,0,0,2,0,NULL,NULL,1651607829
2009,Army,Defense,2,0,1,1,0,NULL,NULL,197108760.9
2009,Army,Defense,2,0,1,2,2,NULL,NULL,531843553.4
2009,Army,Defense,2,1,0,1,0,NULL,NULL,66077045.82
2009,Army,Defense,2,1,0,2,2,NULL,NULL,3380661127
2009,Army,Defense,2,1,1,0,0,NULL,NULL,482185751.1
2009,Army,Defense,2,1,1,1,2,NULL,NULL,471647064
2009,Army,Defense,4,0,0,0,0,NULL,NULL,4175416052
2009,Army,Defense,4,0,0,1,2,NULL,NULL,489184356.5
2009,Army,Defense,4,0,1,0,2,NULL,NULL,1860595516
2009,Army,Defense,4,0,1,2,0,NULL,NULL,422815067
2009,Army,Defense,4,1,0,0,2,NULL,NULL,786621813.4
2009,Army,Defense,4,1,0,2,0,NULL,NULL,421342843.9
2009,Army,Defense,4,1,1,1,0,NULL,NULL,159720674
2009,Army,Defense,4,1,1,2,2,NULL,NULL,187148445.7
2009,DLA,Defense,NULL,0,0,0,2,NULL,NULL,2577279251
2009,DLA,Defense,NULL,0,0,2,0,NULL,NULL,10065307.67
2009,DLA,Defense,NULL,0,1,1,0,NULL,NULL,4634265
2009,DLA,Defense,NULL,0,1,2,2,NULL,NULL,50510702.75
2009,DLA,Defense,NULL,1,0,2,2,NULL,NULL,23347081.34
2009,DLA,Defense,NULL,1,1,0,0,NULL,NULL,91430356
2009,DLA,Defense,NULL,1,1,1,2,NULL,NULL,537343683
2009,DLA,Defense,2,0,0,0,2,NULL,NULL,1236101980
2009,DLA,Defense,2,0,0,2,0,NULL,NULL,5189897.35
2009,DLA,Defense,2,0,1,1,0,NULL,NULL,0
2009,DLA,Defense,2,0,1,2,2,NULL,NULL,15547796.94
2009,DLA,Defense,2,1,0,1,0,NULL,NULL,0
2009,DLA,Defense,2,1,0,2,2,NULL,NULL,6021978.1
2009,DLA,Defense,2,1,1,0,0,NULL,NULL,21971050
2009,DLA,Defense,2,1,1,1,2,NULL,NULL,90743853.74
2009,DLA,Defense,4,0,0,0,0,NULL,NULL,6518482.49
2009,DLA,Defense,4,0,0,1,2,NULL,NULL,51164574.18
2009,DLA,Defense,4,0,1,0,2,NULL,NULL,421104124.8
2009,DLA,Defense,4,1,0,0,2,NULL,NULL,81309450.67
2009,DLA,Defense,4,1,0,2,0,NULL,NULL,3289958.5
2009,DLA,Defense,4,1,1,1,0,NULL,NULL,0
2009,DLA,Defense,4,1,1,2,2,NULL,NULL,23300563.51
2009,MDA,Defense,NULL,0,0,2,2,NULL,NULL,35639381.91
2009,MDA,Defense,NULL,0,1,1,2,NULL,NULL,2120594
2009,MDA,Defense,NULL,1,0,1,2,NULL,NULL,34674755
2009,MDA,Defense,NULL,1,1,0,2,NULL,NULL,2539164.31
2009,Navy,Defense,NULL,0,1,2,2,NULL,NULL,303165711.9
2009,Navy,Defense,NULL,1,0,2,2,NULL,NULL,4039323810
2009,Navy,Defense,NULL,1,1,1,2,NULL,NULL,212033225.2
2009,Navy,Defense,2,0,0,0,2,1,1,26699550.2
2009,Navy,Defense,2,1,0,0,2,0,1,932644.56
2009,Navy,Defense,4,0,1,0,0,0,1,2449411.04
2009,Other DoD,Defense,2,0,0,0,2,NULL,NULL,471267450
2009,Other DoD,Defense,2,0,0,2,0,NULL,NULL,161841700.5
2009,Other DoD,Defense,2,0,1,1,0,NULL,NULL,52145551.61
2009,Other DoD,Defense,2,1,0,1,0,NULL,NULL,6890014.67
2009,Other DoD,Defense,2,1,1,0,0,NULL,NULL,33577286.72
2009,Other DoD,Defense,4,0,0,0,0,NULL,NULL,657661984.3
2009,Other DoD,Defense,4,0,0,0,2,1,1,71924.74
2009,Other DoD,Defense,4,1,1,1,0,0,1,-110243.53
2009,Other DoD,Defense,4,1,1,1,2,1,1,-62939.95
2010,Air Force,Defense,NULL,0,0,1,0,NULL,NULL,589383133.2
2010,Air Force,Defense,NULL,0,1,0,0,NULL,NULL,733685851.9
2010,Air Force,Defense,NULL,1,0,0,0,NULL,NULL,1842036256
2010,Air Force,Defense,2,0,0,1,0,NULL,NULL,917682450.1
2010,Air Force,Defense,2,0,0,2,2,NULL,NULL,1001038038
2010,Air Force,Defense,2,0,1,0,0,NULL,NULL,628715335.2
2010,Air Force,Defense,2,0,1,1,2,NULL,NULL,666700730.3
2010,Air Force,Defense,2,1,0,0,0,NULL,NULL,170339958.1
2010,Air Force,Defense,2,1,0,1,2,NULL,NULL,332939596.1
2005,Army,Defense,4,1,1,0,0,NULL,NULL,207710929.5
2005,DLA,Defense,2,0,0,1,0,NULL,NULL,271000
2005,DLA,Defense,2,0,0,2,2,NULL,NULL,3631205
2005,DLA,Defense,2,0,1,0,0,NULL,NULL,65828341
2005,DLA,Defense,2,0,1,1,2,NULL,NULL,710000
2005,DLA,Defense,2,1,0,0,0,NULL,NULL,385025
2005,DLA,Defense,2,1,0,1,2,NULL,NULL,351320
2005,DLA,Defense,2,1,1,0,2,NULL,NULL,241022031.9
2005,DLA,Defense,4,0,0,0,2,NULL,NULL,298534047.6
2005,DLA,Defense,4,0,1,2,2,NULL,NULL,24259597.96
2005,MDA,Defense,4,0,0,2,2,NULL,NULL,4370500
2005,MilitaryHealth,Defense,NULL,0,0,0,2,NULL,NULL,52160201
2005,MilitaryHealth,Defense,NULL,0,0,2,0,NULL,NULL,1920141826
2005,Navy,Defense,NULL,0,0,2,2,NULL,NULL,2105882503
2005,Navy,Defense,NULL,0,1,1,2,NULL,NULL,43054575.32
2005,Navy,Defense,NULL,1,0,1,2,NULL,NULL,139573355.4
2005,Navy,Defense,NULL,1,1,0,2,NULL,NULL,722196996.6
2005,Navy,Defense,2,0,0,0,0,NULL,NULL,2327417562
2005,Navy,Defense,4,1,0,0,2,1,1,37475494
2005,Navy,Defense,4,1,1,0,2,0,1,230943286
2005,Other DoD,Defense,NULL,0,0,0,2,NULL,NULL,491409850.4
2005,Other DoD,Defense,NULL,0,0,2,0,NULL,NULL,42483383.26
2005,Other DoD,Defense,NULL,0,1,1,0,NULL,NULL,98959.23
2005,Other DoD,Defense,NULL,0,1,2,2,NULL,NULL,11882694.64
2005,Other DoD,Defense,NULL,1,0,1,0,NULL,NULL,37978
2005,Other DoD,Defense,NULL,1,0,2,2,NULL,NULL,6001398.68
2005,Other DoD,Defense,NULL,1,1,0,0,NULL,NULL,70928399
2005,Other DoD,Defense,NULL,1,1,1,2,NULL,NULL,210000
2006,Air Force,Defense,NULL,0,0,0,2,1,1,157968
2006,Air Force,Defense,2,0,0,0,2,1,1,49741356
2006,Air Force,Defense,2,1,1,0,0,1,1,0
2006,Air Force,Defense,4,0,1,2,2,NULL,NULL,80191506.43
2006,Air Force,Defense,4,1,0,2,2,NULL,NULL,5047673804
2006,Air Force,Defense,4,1,1,1,2,NULL,NULL,73869288.51
2006,Army,Defense,NULL,0,0,1,2,NULL,NULL,2177930246
2006,Army,Defense,NULL,0,1,0,2,NULL,NULL,9591311933
2006,Army,Defense,NULL,0,1,2,0,NULL,NULL,88674553.3
2006,Army,Defense,NULL,1,0,0,2,NULL,NULL,1398230331
2006,Army,Defense,NULL,1,0,2,0,NULL,NULL,3983449523
2006,Army,Defense,NULL,1,1,1,0,NULL,NULL,100468607
2006,Army,Defense,NULL,1,1,2,2,NULL,NULL,35662177.72
2006,Army,Defense,2,0,0,2,2,1,1,36692076
2006,Army,Defense,4,0,0,0,2,1,1,51130522
2006,DLA,Defense,NULL,0,0,1,2,NULL,NULL,282221813.3
2006,DLA,Defense,NULL,0,1,0,2,NULL,NULL,22025842641
2006,DLA,Defense,NULL,1,0,0,2,NULL,NULL,68629158.96
2006,DLA,Defense,2,0,0,0,2,NULL,NULL,922741052.5
2006,DLA,Defense,2,0,0,2,0,NULL,NULL,1422977.12
2006,DLA,Defense,2,0,1,1,0,NULL,NULL,3319719.76
2006,DLA,Defense,2,1,0,1,0,NULL,NULL,2396387
2006,DLA,Defense,2,1,1,0,0,NULL,NULL,1380947
2006,DLA,Defense,4,0,0,0,0,NULL,NULL,49350376.44
2006,MDA,Defense,2,0,0,1,0,NULL,NULL,8368440
2006,MDA,Defense,2,0,0,2,2,NULL,NULL,2290813
2006,MDA,Defense,2,0,1,0,0,NULL,NULL,5111483
2006,MDA,Defense,2,1,0,0,0,NULL,NULL,21644827
2006,MDA,Defense,4,0,0,0,2,NULL,NULL,535199
2006,MDA,Defense,4,0,0,2,0,NULL,NULL,87403236
2006,MDA,Defense,4,1,0,1,0,NULL,NULL,5436674
2006,MDA,Defense,4,1,1,0,0,NULL,NULL,1865497
2006,MilitaryHealth,Defense,NULL,0,0,0,0,NULL,NULL,2074045358
2006,MilitaryHealth,Defense,NULL,0,0,1,2,NULL,NULL,617936774
2006,MilitaryHealth,Defense,NULL,0,1,0,2,NULL,NULL,57854246
2006,MilitaryHealth,Defense,NULL,1,0,0,2,NULL,NULL,47116.88
2006,Navy,Defense,NULL,0,0,0,2,NULL,NULL,8123304918
2006,Navy,Defense,NULL,0,0,2,0,NULL,NULL,1649889587
2006,Navy,Defense,NULL,0,1,1,0,NULL,NULL,31313360
2006,Navy,Defense,NULL,0,1,2,2,NULL,NULL,33253878.55
2006,Air Force,Defense,NULL,1,0,1,0,NULL,NULL,13955478
2006,Air Force,Defense,NULL,1,0,2,2,NULL,NULL,113458609.7
2006,Air Force,Defense,NULL,1,1,0,0,NULL,NULL,621416957.9
2006,Air Force,Defense,NULL,1,1,1,2,NULL,NULL,56855784
2006,Air Force,Defense,2,0,0,0,2,NULL,NULL,2521876746
2006,Air Force,Defense,2,0,0,2,0,NULL,NULL,868197062.2
2006,Air Force,Defense,2,0,1,1,0,NULL,NULL,13227721
2006,Air Force,Defense,2,0,1,2,2,NULL,NULL,6061489.92
2006,Air Force,Defense,2,1,0,1,0,NULL,NULL,222967592.1
2006,Air Force,Defense,2,1,0,2,2,NULL,NULL,106804893.9
2006,Air Force,Defense,2,1,1,0,0,NULL,NULL,213752626.3
2006,Air Force,Defense,2,1,1,1,2,NULL,NULL,4781392
2006,Air Force,Defense,4,0,0,0,0,NULL,NULL,1754042400
2006,Air Force,Defense,4,0,0,1,2,NULL,NULL,158028379.1
2006,Air Force,Defense,4,0,1,0,2,NULL,NULL,1741498483
2006,Air Force,Defense,4,0,1,2,0,NULL,NULL,837904619.4
2006,Air Force,Defense,4,1,0,0,2,NULL,NULL,3746529411
2006,Air Force,Defense,4,1,0,2,0,NULL,NULL,346076625
2006,Air Force,Defense,4,1,1,1,0,NULL,NULL,96607554.2
2006,Air Force,Defense,4,1,1,2,2,NULL,NULL,103918692
2006,Army,Defense,NULL,0,0,1,0,NULL,NULL,225055753.2
2006,Army,Defense,NULL,0,0,2,2,NULL,NULL,1600501002
2006,Army,Defense,NULL,0,1,0,0,NULL,NULL,1797514988
2006,Army,Defense,NULL,0,1,1,2,NULL,NULL,1086229060
2006,Army,Defense,NULL,1,0,0,0,NULL,NULL,427188247.3
2006,Army,Defense,NULL,1,0,1,2,NULL,NULL,918518026.1
2006,Army,Defense,NULL,1,1,0,2,NULL,NULL,2069280770
2006,Army,Defense,NULL,1,1,2,0,NULL,NULL,22706595
2006,Army,Defense,2,0,0,1,0,NULL,NULL,364628320.9
